position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
2422,Noah's Ark,NES,Konami  ,Source Research & Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2423,Noddy and the Magic Book,PS2,Unknown  ,Neko Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2424,Noobow,GB,Irem Software Engineering  ,Irem Software Engineering  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 92  ,N/A
2425,Notebook Adventures,XBL,Microsoft  ,Six3six Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Apr 11  ,N/A
2426,Nuts & Milk,NES,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 84  ,N/A
2427,Nuts & Milk,VC,Hudson Soft  ,Hudson Soft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Nov 07  ,N/A
2428,NyxQuest: Kindred Spirits,WW,Over The Top Games  ,Over The Top Games  ,N/A  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Aug 09  ,N/A
2429,NyxQuest: Kindred Spirits,PC,Over The Top Games  ,Over The Top Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Sep 10  ,N/A
2430,Obocchamakun,PCE,Namco  ,Pack-In-Video  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Mar 91  ,N/A
2431,Oddworld Adventures,GB,GT Interactive  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 98  ,N/A
2432,Oddworld Adventures 2,GB,GT Interactive  ,Saffire Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
2433,Oddworld Pack,PC,Oddworld Inhabitants  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 08  ,N/A
2434,Oddworld: Abe's Exoddus,PC,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,8.3  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 98  ,N/A
2435,Oddworld: Abe's Exoddus,PSN,Sony Computer Entertainment  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 09  ,N/A
2436,Oddworld: Abe's Exoddus,PSN,Sony Computer Entertainment  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 09  ,N/A
2437,Oddworld: Abe's Oddysee,PC,GT Interactive  ,Oddworld Inhabitants  ,N/A  ,8.1  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Oct 97  ,N/A
2438,Oddworld: Abe's Oddysee,PSN,Sony Computer Entertainment  ,Oddworld Inhabitants  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Oct 09  ,N/A
2439,Oddworld: Abe's Oddysee New N' Tasty!,PS3,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Apr 15  ,N/A
2440,Oddworld: Abe's Oddysee New N' Tasty!,OSX,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 15  ,N/A
2441,Oddworld: Abe's Oddysee New N' Tasty!,PSV,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
2442,Oddworld: Abe's Oddysee New N' Tasty!,Linux,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Feb 15  ,N/A
2443,Oddworld: Abe's Oddysee New N' Tasty!,X360,Unknown  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 14  ,N/A
2444,Oddworld: Abe's Oddysee New N' Tasty!,XOne,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Mar 15  ,N/A
2445,Oddworld: Munch's Oddysee,PSV,Unknown  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2446,Oddworld: Munch's Oddysee,PSN,Unknown  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2447,Oddworld: Stranger's Wrath,PSV,Oddworld Inhabitants  ,Just Add Water  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Dec 12  ,N/A
2448,Oggy and the Cockroaches,GBA,Telegames  ,Xilam  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 05  ,N/A
2449,Oio,PC,Unknown  ,Uncanny Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2450,OIO The Game,PC,Unknown  ,Uncanny  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2451,OIOThe Game,PC,Unknown  ,Uncanny Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2452,On A Roll,XBL,Microsoft  ,Battenberg Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Sep 09  ,N/A
2453,Onslaught,XBL,Microsoft  ,Stainless  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jan 09  ,N/A
2454,Onslaught,GEN,Ballistic  ,Nextgrand  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2455,Oretachi Game Center Zoku Sono 2: Crazy Climber,PS2,Hamster Corporation  ,Hamster Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Jul 05  ,N/A
2456,Oretachi Game Center Zoku: Burger Time,PS2,Hamster Corporation  ,Hamster Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Oct 05  ,N/A
2457,Oretachi Game Center: Akumajou Dracula,PS2,Konami  ,Hamster Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th May 06  ,N/A
2458,Ori and the Blind Forest,XOne,Microsoft Studios  ,Moon Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Mar 15  ,04th Jan 18
2459,Oscar,SNES,Titus  ,Flair Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96  ,N/A
2460,Oscar in Movieland,DSiW,Virtual Playground  ,Virtual Playground  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Feb 10  ,N/A
2461,Oscar in Toyland,DSiW,Virtual Playground  ,Virtual Playground  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 09  ,N/A
2462,Oscar in Toyland 2,DSiW,Virtual Playground  ,Sanuk Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 11  ,N/A
2463,Oscar's World Tour,DSiW,Virtual Playground  ,Virtual Playground  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 11  ,N/A
2464,Oscura Second Shadow,And,Silver Style  ,Silver Style  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Aug 14  ,N/A
2465,Out of This World,3DO,Interplay  ,Delphine Software International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2466,Out of This World,GEN,Virgin Interactive  ,Delphine Software International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2467,Out of This World,PC,U.S. Gold  ,Delphine Software International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2468,Out of This World,SNES,Interplay  ,Delphine Software International  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92  ,N/A
2469,Out to Lunch,SNES,Mindscape  ,Mindscape  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
2470,Out to Lunch,GB,Mindscape  ,Mindscape Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2471,Outland,PSN,Ubisoft  ,Housemarque  ,N/A  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Jun 11  ,N/A
2472,Outland,XBL,Ubisoft  ,Housemarque  ,8.8  ,8.4  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Apr 11  ,N/A
2473,Over the Hedge,PC,Activision  ,Beenox  ,N/A  ,6.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th May 06  ,N/A
2474,Over the Hedge: Hammy Goes Nuts!,GBA,Activision  ,Vicarious Visions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Oct 06  ,N/A
2475,Pac-In-Time,SNES,Namco  ,Atreid Concept SA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2476,Pac-in-Time,PC,Mindscape  ,Kalisto  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2477,Pac-in-Time,GB,Namco  ,Atreid Concept SA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Feb 95  ,N/A
2478,Pac-Land,Lynx,Atari  ,Atari  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 92  ,N/A
2479,Pac-Land,NES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Nov 85  ,N/A
2480,Pac-Land,PCE,NEC  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 90  ,N/A
2481,Pac-Man 2: The New Adventures,SNES,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Apr 94  ,N/A
2482,Pac-Man 2: The New Adventures,GEN,Namco  ,Ballistic  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2483,PAC-MAN and the Ghostly Adventures,PC,Namco Bandai Games  ,Monkey Bar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Oct 13  ,02nd Dec 18
2484,Pac-Man World,PS,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 99  ,N/A
2485,Pac-Man World,GBA,Namco  ,Full Fat  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Nov 04  ,N/A
2486,Pac-Man World 2,PC,Hip Interactive  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th May 04  ,N/A
2487,Pac-Man World 2,PS2,Namco  ,Namco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Feb 02  ,N/A
2488,Pallurikio,PSN,Playstos Entertainment  ,Playstos Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jun 10  ,N/A
2489,Pallurikio,WW,Playstos Entertainment  ,Playstos Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,21st Dec 09  ,N/A
2490,Pandemonium 2,PC,Crystal Dynamics  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 97  ,N/A
2491,Pandemonium!,PSN,Sony Computer Entertainment  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,08th Oct 09  ,N/A
2492,Pandemonium!,NGage,Eidos Interactive  ,Ideaworks3D  ,N/A  ,5.8  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Oct 03  ,N/A
2493,Pandemonium!,SAT,Crystal Dynamics  ,Toys for Bob  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 97  ,N/A
2494,Pandemonium!,PC,Crystal Dynamics  ,Crystal Dynamics  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Jun 97  ,N/A
2495,Panic Restaurant,NES,Taito  ,EIM  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
2496,Papyrus,GB,Ubisoft  ,Planet Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 00  ,N/A
2497,Parasitus,XBL,Unknown  ,TBA  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2498,Parasol Stars: Rainbow Islands II,NES,Ocean  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2499,Parasol Stars: The Story of Bubble Bobble III,PCE,Working Designs  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 91  ,N/A
2500,Parasol Stars: The Story of Bubble Bobble III,VC,Taito  ,Taito Corporation  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Aug 08  ,N/A
2501,Patapon,PSN,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,N/A  ,8.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,02nd Sep 09  ,N/A
2502,Patapon 2,PSN,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,N/A  ,8.2  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th May 09  ,N/A
2503,Patapon 3,PSN,Sony Computer Entertainment  ,Pyramid/JAPAN Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Apr 11  ,N/A
2504,Penguin Adventure,PC,Unknown  ,Konami  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,N/A
2505,Phantom 2040,GG,Viacom  ,Unexpected Development  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2506,Phantom 2040,GEN,Viacom  ,Viacom New Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 95  ,N/A
2507,Phantom 2040,SNES,Viacom  ,Viacom New Media  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 95  ,N/A
2508,Piglet's Big Game,PC,THQ  ,Doki Denki  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 03  ,N/A
2509,Pink Goes to Hollywood,SNES,TecMagik  ,Manley and Associates Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 93  ,N/A
2510,Pink Goes to Hollywood,GEN,TecMagik  ,HeadGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2511,Pinky and the Brain: The Master Plan,GBA,Unknown  ,Warthog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Dec 20  ,N/A
2512,Pinobee,PS,Konami  ,Artoon  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Apr 03  ,N/A
2513,Pitfall,5200,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2514,Pitfall II: Lost Caverns,PC,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
2515,Pitfall II: Lost Caverns,5200,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 84  ,N/A
2516,Pitfall: The Mayan Adventure,VC,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Apr 09  ,N/A
2517,Pitfall: The Mayan Adventure,SNES,Activision  ,Redline Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 94  ,N/A
2518,Pitfall: The Mayan Adventure,PC,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
2519,Pitfall: The Mayan Adventure,GEN,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2520,Pitfall: The Mayan Adventure,AJ,Atari  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 95  ,N/A
2521,Pitfall: The Mayan Adventure,SCD,Activision  ,Activision  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 94  ,N/A
2522,Pix'n Love Rush,PSN,Sanuk Games  ,Bulkypix  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 11  ,N/A
2523,Pixel Man,XBL,Microsoft  ,Super Gravelyn Bros  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,19th Sep 09  ,N/A
2524,PixelJunk Eden,PSN,Sony Computer Entertainment  ,Q-Games  ,8.7  ,7.9  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st Jul 08  ,N/A
2525,Planet Pachinko,WW,Allied Kingdoms  ,Allied Kingdoms  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,12th Jan 09  ,N/A
2526,Plasma Spheres,XBL,Microsoft  ,abnormalsoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Nov 08  ,N/A
2527,PLATFORMANCE : Castle Pain,XBL,Microsoft  ,Magiko Gaming  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th Jul 10  ,N/A
2528,PLATFORMANCE: Temple Death,XBL,Microsoft  ,Magiko Gaming  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Jun 11  ,N/A
2529,PlayStation Move Ape Escape,PSN,Sony Computer Entertainment  ,SCE Japan Studio  ,N/A  ,3.5  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Jul 11  ,17th Sep 18
2530,PlayStation Move Heroes,PSN,Sony Computer Entertainment  ,Nihilistic Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Mar 11  ,N/A
2531,Plok,SNES,Tradewest  ,Software Creations  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 93  ,N/A
2532,Pocket Zaurus: Ju Ouken no Nazo,NES,Bandai  ,Bandai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,27th Feb 87  ,N/A
2533,Pole's Big Adventure,WW,Sega  ,Sega  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,03rd Feb 09  ,N/A
2534,Popeye,GB,Sigma  ,Sigma Ent. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Apr 90  ,N/A
2535,Popeye,5200,Parker Bros.  ,Parker Bros  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 83  ,N/A
2536,Popeye 2,GB,Activision  ,Sigma Ent. Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 93  ,N/A
2537,Porky Pig's Haunted Holiday,SNES,Acclaim Entertainment  ,Phoenix Interactive Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 95  ,N/A
2538,Portal Runner,GB,3DO  ,Handheld Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Sep 01  ,N/A
2539,Postman Pat and the Greendale Rocket,GBA,Game Factory  ,Neko Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Feb 07  ,N/A
2540,Power Blade,NES,Taito  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Mar 91  ,N/A
2541,Power Blade 2,NES,Taito  ,Natsume  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 92  ,N/A
2542,Power Piggs of the Dark Ages,SNES,Titus  ,Radical Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st May 96  ,N/A
2543,Prehistorik Man,DSiW,Interplay  ,Interplay  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Feb 10  ,N/A
2544,Prehistorik Man,SNES,Titus  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
2545,Prehistorik Man,GB,Titus  ,Kemco  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
2546,Prince of Persia,GB,Virgin Interactive  ,Virgin Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2547,Prince of Persia,SCD,Sega  ,Bits Laboratory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 92  ,N/A
2548,Prince of Persia,NES,Virgin Interactive  ,"MotiveTime, Ltd.  ",N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92  ,N/A
2549,Prince of Persia,SNES,Konami  ,Arsys Software Inc.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Nov 92  ,N/A
2550,Prince of Persia (1989),PC,Broderbund  ,Brøderbund  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
2551,Prince of Persia 2: The Shadow and the Flame,SNES,Titus  ,Titus Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Oct 96  ,N/A
2552,Prince of Persia 2: The Shadow and the Flame,PC,Mindscape  ,Brøderbund  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2553,Prince of Persia Classic,PSN,Ubisoft  ,Gameloft  ,N/A  ,8.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Oct 08  ,N/A
2554,Prince of Persia Classic,XBL,Ubisoft  ,Gameloft  ,N/A  ,7.7  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jun 07  ,N/A
2555,Prince of Persia: Arabian Nights,DC,Mattel Interactive  ,Avalanche Software  ,N/A  ,7.6  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,06th Dec 00  ,N/A
2556,Prince of Persia: Epilogue,PSN,Ubisoft  ,Ubisoft Montreal  ,4.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 09  ,N/A
2557,Prince of Persia: Epilogue,XBL,Ubisoft  ,Ubisoft Montreal  ,4.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,05th Mar 09  ,N/A
2558,"Prinny 2: Dawn of Operation Panties, Dood!",PSN,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Jan 11  ,N/A
2559,Prinny: Can I Really be the Hero?,PSN,NIS America  ,Nippon Ichi Software  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Sep 09  ,N/A
2560,Pro Jumper! Guilty Gear Tangent!?,DSiW,Aksys Games  ,Arc System Works  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,23rd Jun 11  ,N/A
2561,Professional $tealer,XBL,Microsoft  ,Aly Ameen  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,29th Aug 11  ,N/A
2562,Psycho Dream,SNES,Riot  ,Riot  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Dec 92  ,N/A
2563,Psycho Fox,MS,Sega  ,Vic Tokai  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 89  ,N/A
2564,Psychonauts,XBL,Majesco  ,Double Fine Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Dec 07  ,N/A
2565,Pucca's Kisses Game,WW,Big Ben Interactive  ,Bigben Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Feb 11  ,N/A
2566,Puggsy,SCD,Psygnosis  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2567,Puggsy,GEN,Psygnosis  ,Traveller's Tales  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 93  ,N/A
2568,Pulseman,GEN,Sega  ,Game Freak  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Jul 94  ,N/A
2569,Pulseman,VC,Sega  ,Game Freak  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 09  ,N/A
2570,Puss 'N Boots: Pero's Great Adventure,NES,Electro Brain  ,Shouei  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jun 90  ,N/A
2571,Putt-Putt and Pep's Dog on a Stick,PC,Unknown  ,Humongous  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Jan 96  ,N/A
