position,game,console,publisher,developer,vgchart_score,critic_score,user_score,total_shipped,total_sales,na_sales,pal_sales,japan_sales,other_sales,release_date,last_update
994,Destroy All Humans! 2: Reprobed,PC,Unknown  ,Black Forest Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Sep 21
995,Devil’s Hunt,PS4,1C Company  ,Layopi Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Aug 19
996,Devil’s Hunt,XOne,1C Company  ,Layopi Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Aug 19
997,Devil’s Hunt,NS,1C Company  ,Layopi Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,07th Aug 19
998,Devil’s Hunt,PC,1C Company  ,Layopi Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Sep 19  ,07th Aug 19
999,Disaster Report 4 Plus: Summer Memories,PC,NIS America  ,Granzella  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 20  ,17th Oct 19
1000,Disaster Report 4 Plus: Summer Memories,NS,NIS America  ,Granzella  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,07th Apr 20  ,17th Oct 19
1001,Dishonored: Knife of Dunwall,PC,Unknown  ,Arkane Studios  ,8.7  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1002,Dishonored: Knife of Dunwall,PS3,Unknown  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1003,Dishonored: Knife of Dunwall,X360,Unknown  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 22
1004,Dishonored: The Brigmore Witches,PC,Unknown  ,Arkane Studios  ,8.9  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Aug 22
1005,Dishonored: The Brigmore Witches,PS3,Unknown  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Aug 22
1006,Dishonored: The Brigmore Witches,X360,Unknown  ,Arkane Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Aug 22
1007,Disneyland Adventures,PC,THQ Nordic  ,Frontier Developments  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th Sep 18  ,19th Nov 18
1008,Double Cross,PC,Graffiti  ,13AM Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 19  ,02nd Jan 19
1009,Double Cross,NS,Graffiti  ,13AM Games  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,10th Jan 19  ,02nd Jan 19
1010,Down to Hell,NS,Unknown  , Red Dev Studio  ,2.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Feb 20
1011,Down to Hell,PC,Unknown  , Red Dev Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,04th Feb 20
1012,Downward Spiral: Horus Station,PC,3rd Eye Studios  ,3rd Eye Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,31st May 18  ,18th Sep 18
1013,Downward Spiral: Horus Station,PS4,3rd Eye Studios  ,3rd Eye Studios  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Sep 18  ,18th Sep 18
1014,Dragons: Dawn of New Riders,PC,Unknown  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Nov 18
1015,Dragons: Dawn of New Riders,PS4,Unknown  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Nov 18
1016,Dragons: Dawn of New Riders,XOne,Unknown  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Nov 18
1017,Dragons: Dawn of New Riders,NS,Unknown  ,Outright Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,11th Nov 18
1018,Dreamscaper,PC,Unknown  ,Afterburner Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1019,Dreamscaper,NS,Unknown  ,Afterburner Studios  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1020,DreamWorks Voltron VR Chronicles,OR,Digital Domain  ,Digital Domain  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 17  ,27th Oct 21
1021,Dungeon Explorer,WiiU,Unknown  ,TBD  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Aug 20
1022,Dying Light 2 Stay Human,PC,Techland  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Jun 21
1023,Dying Light 2 Stay Human,PS5,Techland  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 21
1024,Dying Light 2 Stay Human,XOne,Techland  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Jun 21
1025,Dying Light 2 Stay Human,XS,Techland  ,Techland  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,15th Jun 21
1026,Dying Light 2 Stay Human,PS4,Techland  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,15th Jun 21
1027,Dying Light 2 Stay Human: Bloody Ties,PC,Unknown  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 22
1028,Dying Light 2 Stay Human: Bloody Ties,PS4,Unknown  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 22
1029,Dying Light 2 Stay Human: Bloody Ties,PS5,Unknown  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 22
1030,Dying Light 2 Stay Human: Bloody Ties,XOne,Unknown  ,Techland  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 22
1031,Dying Light 2 Stay Human: Bloody Ties,XS,Unknown  ,Techland  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,14th Oct 22
1032,Earthfall,PC,Gearbox Software  ,Holospark  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Jul 18  ,25th May 18
1033,Eastward,NS,Chucklefish  ,Pixpil  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th Dec 20  ,13th Sep 19
1034,Ender Lilies: Quietus of the Knights,PS4,Unknown  ,Live Wire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1035,Ender Lilies: Quietus of the Knights,PC,Unknown  ,Live Wire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1036,Ender Lilies: Quietus of the Knights,NS,Unknown  ,Live Wire  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1037,Ender Lilies: Quietus of the Knights,XS,Unknown  ,Live Wire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1038,Ender Lilies: Quietus of the Knights,XOne,Unknown  ,Live Wire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1039,Ender Lilies: Quietus of the Knights,PS5,Unknown  ,Live Wire  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,05th Jul 21
1040,Even the Ocean,PC,Analgesic Productions  ,Analgesic Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,16th Nov 16  ,25th Jan 18
1041,Everwild,PC,Xbox Game Studios  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,23rd Jul 20
1042,Everwild,XOne,Xbox Game Studios  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,23rd Jul 20
1043,Everwild,XS,Xbox Game Studios  ,Rare Ltd.  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,23rd Jul 20
1044,Evil West,PS4,Unknown  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Jul 22
1045,Evil West,PS5,Unknown  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Jul 22
1046,Evil West,XOne,Unknown  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Jul 22
1047,Evil West,XS,Unknown  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Jul 22
1048,Evil West,PC,Unknown  ,Flying Wild Hog  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Jul 22
1049,Evoland Legendary Edition,XOne,Unknown  ,Shiro Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Jan 19
1050,Evoland Legendary Edition,PS4,Unknown  ,Shiro Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Jan 19
1051,Evoland Legendary Edition,NS,Unknown  ,Shiro Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,24th Jan 19
1052,Exit the Gungeon,iOS,Unknown  ,Dodge Roll  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,03rd Mar 20
1053,Exit the Gungeon,PC,Devolver Digital  ,Dodge Roll  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Mar 20  ,03rd Mar 20
1054,F.I.S.T.,PS5,Unknown  ,TiGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 22
1055,F.I.S.T.,NS,Unknown  ,TiGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 22
1056,F.I.S.T.,PS4,Sony Computer Entertainment  ,TiGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,06th Aug 19
1057,F.I.S.T.,PC,Unknown  ,TiGames  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,18th Jun 22
1058,Falcon Age,PS4,Outerloop Games  ,Outerloop Games  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,09th Apr 19  ,12th Apr 19
1059,Fatal Frame: Maiden of Black Water,NS,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1060,Fatal Frame: Maiden of Black Water,PS4,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1061,Fatal Frame: Maiden of Black Water,PS5,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1062,Fatal Frame: Maiden of Black Water,XOne,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1063,Fatal Frame: Maiden of Black Water,XS,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1064,Fatal Frame: Maiden of Black Water,PC,Unknown  ,Koei Tecmo Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Jun 21
1065,Feudal Alloy,PS4,Attu Games  ,Attu Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,14th May 19  ,14th May 19
1066,Feudal Alloy,PC,Attu Games  ,Attu Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,17th Jan 19  ,14th May 19
1067,Feudal Alloy,XOne,Attu Games  ,Attu Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th May 19  ,14th May 19
1068,Figment,PC,Bedtime Digital Games  ,Bedtime Digital Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,22nd Sep 17  ,20th Apr 19
1069,Figment,NS,Bedtime Digital Games  ,Bedtime Digital Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jun 18  ,20th Apr 19
1070,Fobia - St. Dinfna Hotel,PC,Unknown  ,Pulsatrix Studios  ,5.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,30th Jun 22
1071,Foreclosed,PS4,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1072,Foreclosed,PS5,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1073,Foreclosed,XOne,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1074,Foreclosed,XS,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1075,Foreclosed,NS,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1076,Foreclosed,PC,Unknown  ,Antab Studio  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jul 21
1077,Forgotton Anne,PS4,Square Enix  ,ThroughLine Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th May 18  ,19th May 18
1078,Forspoken,PS5,Square Enix  ,Luminous Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th May 22  ,11th Sep 21
1079,Forspoken,PC,Square Enix  ,Luminous Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,24th May 22  ,11th Sep 21
1080,Fossil Hunters,PC,Unknown  ,Reptoid Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,01st Feb 20
1081,Gato Roboto,PC,Devolver Digital  ,Doinksoft  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 19  ,01st Jun 19
1082,Gato Roboto,NS,Devolver Digital  ,Doinksoft  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,30th May 19  ,01st Jun 19
1083,Genshin Impact,iOS,miHoYo  ,miHoYo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,06th Aug 19
1084,Genshin Impact,PC,miHoYo  ,miHoYo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 20  ,06th Aug 19
1085,Genshin Impact,PS4,miHoYo  ,miHoYo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Sep 20  ,06th Aug 19
1086,Genshin Impact,NS,miHoYo  ,miHoYo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,14th Jan 20
1087,Ghost of Tsushima Director's Cut,PS4,Sony Interactive Entertainment  ,Sucker Punch Productions  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 21  ,23rd Jul 21
1088,Ghost of Tsushima Director's Cut,PS5,Sony Interactive Entertainment  ,Sucker Punch Productions  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,20th Aug 21  ,23rd Jul 21
1089,Ghostbusters: The Video Game Remastered,PS4,Saber Interactive  ,Mad Dog Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,08th Aug 19
1090,Ghostbusters: The Video Game Remastered,NS,Saber Interactive  ,Mad Dog Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,08th Aug 19
1091,Ghostbusters: The Video Game Remastered,XOne,Saber Interactive  ,Mad Dog Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,08th Aug 19
1092,Ghostbusters: The Video Game Remastered,PC,Saber Interactive  ,Mad Dog Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,04th Oct 19  ,08th Aug 19
1093,Ghostwire Tokyo,PC,Bethesda Softworks  ,Tango Gameworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,09th Jun 19
1094,Ghostwire Tokyo,PS5,Bethesda Softworks  ,Tango Gameworks  ,5.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1095,Goosebumps Dead of Night,XOne,Unknown  ,Cosmic Forces  ,3.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Sep 22
1096,Goosebumps Dead of Night,NS,Unknown  ,Cosmic Forces  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Sep 22
1097,Goosebumps Dead of Night,PC,Unknown  ,Cosmic Forces  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Sep 22
1098,Goosebumps Dead of Night,PS4,Unknown  ,Cosmic Forces  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,13th Sep 22
1099,Grand Theft Auto V,XS,Rockstar Games  ,Rockstar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1100,Grand Theft Auto V,PS5,Rockstar Games  ,Rockstar Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,11th Jun 20
1101,Grand Theft Auto: The Trilogy – The Definitive Edition,All,Rockstar Games  ,Grove Street Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Nov 21  ,23rd Dec 21
1102,Grayland,And,Unknown  ,1Der Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jan 20
1103,Grayland,PC,1DER Entertainment  ,1Der Entertainment  ,6.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,15th Jan 20  ,22nd Jan 20
1104,Grayland,iOS,Unknown  ,1Der Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Jan 20
1105,Green Hell VR,PC,Unknown  ,Incuvo  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,20th Nov 22
1106,Grounded,PC,Xbox Game Studios  ,Obsidian Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 20  ,23rd Nov 19
1107,Grounded,XOne,Xbox Game Studios  ,Obsidian Entertainment  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,28th Jul 20  ,14th Nov 19
1108,Grounded,XS,Unknown  ,Obsidian Entertainment  ,6.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,25th Oct 22
1109,Grow: Song of the Evertree,NS,Unknown  ,Prideful Sloth  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Aug 21
1110,Grow: Song of the Evertree,PC,Unknown  ,Prideful Sloth  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Aug 21
1111,Grow: Song of the Evertree,PS4,Unknown  ,Prideful Sloth  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Aug 21
1112,Grow: Song of the Evertree,XOne,Unknown  ,Prideful Sloth  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,29th Aug 21
1113,Guacamelee! 2,PC,Unknown  ,DrinkBox Studios  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 18
1114,Guacamelee! 2,PS4,Unknown  ,DrinkBox Studios  ,8.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,16th Aug 18
1115,Hades,PC,Supergiant Games  ,Supergiant Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,06th Dec 18
1116,Hellblade: Senua's Sacrifice,NS,Ninja Theory  ,Ninja Theory  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,11th Apr 19  ,11th Apr 19
1117,Hellboy Web of Wyrd,PS4,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1118,Hellboy Web of Wyrd,PS5,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1119,Hellboy Web of Wyrd,XOne,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1120,Hellboy Web of Wyrd,XS,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1121,Hellboy Web of Wyrd,NS,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1122,Hellboy Web of Wyrd,PC,Unknown  ,Upstream Arcade  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1123,Hi-Fi RUSH,XS,Unknown  ,Tango Gameworks  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Jan 23
1124,Hi-Fi RUSH,PC,Unknown  ,Tango Gameworks  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,27th Jan 23
1125,Hitman 2,PC,Warner Bros. Interactive Entertainment  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,13th Nov 18  ,22nd Nov 18
1126,Hitman 3,XS,IO Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1127,Hitman 3,PC,IO Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1128,Hitman 3,PS4,IO Interactive  ,IO Interactive  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1129,Hitman 3,XOne,IO Interactive  ,IO Interactive  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 21  ,12th Jun 20
1130,Hollow Knight,PS4,Team Cherry  ,Team Cherry  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,25th Sep 18  ,09th Oct 22
1131,Hollow Knight: Silksong,PC,Team Cherry  ,Team Cherry  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,11th Jun 19
1132,Hollow Knight: Silksong,NS,Team Cherry  ,Team Cherry  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,01st Dec 20  ,11th Jun 19
1133,Hood: Outlaws & Legends,XS,Unknown  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1134,Hood: Outlaws & Legends,PC,Unknown  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1135,Hood: Outlaws & Legends,PS4,Unknown  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1136,Hood: Outlaws & Legends,PS5,Unknown  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1137,Hood: Outlaws & Legends,XOne,Unknown  ,Sumo Digital  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,15th Apr 21
1138,Horizon Call of the Mountain,PS5,Unknown  ,Firesprite  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,23rd Sep 22
1139,Horizon Forbidden West: Burning Shores,PS5,Unknown  ,Guerrilla Games  ,7.0  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,N/A  ,09th Dec 22
1140,Horizon: Forbidden West,PS4,Sony Interactive Entertainment  ,Guerrilla Games  ,N/A  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 22  ,10th Jan 21
1141,Horizon: Forbidden West,PS5,Sony Interactive Entertainment  ,Guerrilla Games  ,7.5  ,N/A  ,N/A  ,N/A,N/A,N/A,N/A,N/A,N/A,18th Feb 22  ,11th Jun 20
